,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water
9,9,11.5,25.37554589125,57.06137450875,617.1741139916667,1.0384970808333334,140.41041666666666,3369.85,8720.076245833332,209281.8299,0.0,0.0,0.0,0.0,8720.076245833332,209281.8299,4.34094584737004,26.0,2.4583333333333335,5.886666910000002,10,19
10,10,11.5,28.157914253749997,56.833188514999996,732.8236111083334,1.0259402728333333,124.28416666666668,2982.82,8735.417824999999,209650.0278,0.0,0.0,0.0,0.0,8735.417824999999,209650.0278,5.6404384870470805,26.0,2.4583333333333335,13.8716671,10,18
11,11,11.5,26.674687949583333,56.256244089999996,699.4515183583334,1.0291904200833333,109.33791666666667,2624.11,8726.651208333331,209439.629,0.0,0.0,0.0,0.0,8726.651208333331,209439.629,7.70430188994026,26.0,2.4583333333333335,4.91833338,11,16
12,12,11.5,26.2513888,56.555347185833334,630.5180437875,1.0333989657916667,124.3925,2985.42,8729.745308333333,209513.8874,0.0,0.0,0.0,0.0,8729.745308333333,209513.8874,10.2524382953882,26.0,2.4583333333333335,5.8866666100000025,11,17
13,13,11.5,25.99177956708333,56.420361549999996,554.0831896458334,1.0335683360416665,139.87458333333333,3356.99,8735.288904166666,209646.9337,0.0,0.0,0.0,0.0,8735.288904166666,209646.9337,13.112376693841801,26.0,2.4583333333333335,5.178333219999999,10,18
14,14,11.5,28.05583328125,56.13409723416667,641.5374999958334,1.0283077889583334,126.15958333333333,3027.83,7450.592799999999,178814.2272,410.32144999999997,9847.7148,257.297625,6175.143000000001,8118.211875,194837.085,15.0138575911984,26.0,2.4583333333333335,14.728333979999999,10,18
15,15,11.5,32.622083251666666,56.96534727458334,681.71805555,1.0104667865,130.17833333333334,3124.28,4359.071216666666,104617.70919999998,1396.9959500000002,33527.9028,877.4358125,21058.459500000004,6633.502979166667,159204.0715,16.6602179726179,26.0,2.4583333333333335,12.590000120000003,10,15
16,16,11.5,31.720048147083332,57.08020836875,639.1129708125001,1.04941081725,124.92833333333334,2998.28,4361.1339499999995,104667.2148,1396.72015,33521.2836,877.5663541666667,21061.592500000002,6635.420454166667,159250.0909,18.0570815221917,26.0,2.4583333333333335,11.339999840000004,10,17
17,17,11.5,31.70868036666667,56.20333330375001,643.9305555583334,1.074977028875,134.08875,3218.13,4351.85165,104444.4396,1394.3068999999998,33463.3656,878.5454166666667,21085.090000000004,6624.703966666667,158992.8952,21.1683025846103,26.0,2.4583333333333335,16.19666672,11,17
18,18,11.5,26.852916502083332,56.64187500041667,643.9861111166666,1.1043968879166666,133.01708333333332,3192.41,4359.071216666666,104617.7092,1396.9959500000002,33527.9028,880.8951666666667,21141.484,6636.962333333333,159287.096,24.783800220829402,26.0,2.4583333333333335,9.689999360000002,11,17
19,19,11.5,31.714791492916664,56.674236092499996,631.6041666625,1.0746959072083333,118.33875,2840.13,4362.552079166666,104701.2499,1396.7891,33522.9384,880.9604375,21143.0505,6640.301616666667,159367.2388,28.9906014455492,26.0,2.4583333333333335,8.905000560000001,11,17
20,20,11.5,32.12695607166667,56.98786602458333,618.3497877291667,1.0929792347916667,130.44625,3130.71,4361.6496333333325,104679.59119999998,1397.6165,33542.796,881.2867916666668,21150.883,6640.552925,159373.2702,33.8700999898725,26.0,2.4583333333333335,9.59833339,10,18
21,21,11.5,26.776685682083336,56.533754807083334,647.4561781583333,1.14530733275,99.21416666666666,2381.14,4357.6530875,104583.6741,1395.6169499999999,33494.8068,880.2424583333333,21125.819,6633.512495833333,159204.29989999998,40.0758337295074,26.0,2.4583333333333335,10.02833351,11,15
22,22,11.5,25.04310958625,56.95933379291666,576.2417372875,1.1512749295,130.17833333333334,3124.28,4362.1653166666665,104691.9676,1396.72015,33521.2836,881.8742291666667,21164.9815,6640.759695833333,159378.2327,48.397389596485105,26.0,2.4583333333333335,3.5616669699999974,11,16
23,23,11.5,24.815337189999997,57.3480452425,616.9752207791666,1.1399102051666665,135.42833333333334,3250.28,4358.813374999999,104611.521,1396.44435,33514.6644,880.5035416666666,21132.085,6635.7612666666655,159258.27039999998,53.2006916154958,26.0,2.4583333333333335,3.229491790000001,11,17
24,24,11.5,24.27333323166667,57.86930554166667,598.2243055625,1.1271500290833334,133.285,3198.84,4357.137404166666,104571.2977,1395.548,33493.152,880.3730000000002,21128.952,6633.058404166666,159193.4017,64.3119779785467,26.0,2.4583333333333335,3.668332930000002,11,16
25,25,11.5,23.68159233375,58.661318262083334,607.2575682583333,1.1082945007916667,151.17833333333334,3628.28,4364.356970833333,104744.5673,1396.16855,33508.0452,881.0257083333332,21144.617,6641.551229166666,159397.2295,73.1573186513528,26.0,2.4583333333333335,2.9050002999999975,11,19
26,26,11.5,24.171527713333333,58.371002860833336,608.4548611166666,1.0816127531250002,129.6425,3111.42,4359.844741666667,104636.2738,1396.16855,33508.0452,881.2867916666668,21150.883,6637.300083333333,159295.202,76.4270516613579,26.0,2.4583333333333335,6.6649999300000005,11,15
27,27,11.5,23.59842390958333,59.046082831666666,574.5715748583333,1.0712435083333334,118.07083333333333,2833.7,4360.102583333332,104642.46200000001,1396.44435,33514.6644,880.5035416666666,21132.085,6637.050475,159289.2114,81.998846001705,26.0,2.4583333333333335,2.9149998900000007,10,17
0,0,11.5,24.156201470833334,47.03701348458333,786.7381132166666,1.6504296277500001,523.4858333333333,12563.660000000002,4952.4938125,118859.8515,521.74465,12521.8716,833.1169166666667,19994.806,6307.355379166667,151376.5291,0.656983346689596,27.0,2.4583333333333335,7.70500028,15,10
1,1,11.5,22.75284717625,52.142309230416664,604.2854166666667,1.5252391657916666,868.2258333333333,20837.420000000002,8614.490083333332,206747.762,729.9047,17517.7128,1244.9758749999999,29879.421000000002,10589.370658333333,254144.8958,1.33150348055812,27.0,2.4583333333333335,9.371666179999998,10,17
2,2,11.5,23.410833199583333,52.3869836175,545.2097222208333,1.5241305885833334,835.48875,20051.73,8612.685191666666,206704.4446,729.97365,17519.3676,1246.7381874999999,29921.7165,10589.397029166666,254145.5287,1.37384787238373,27.0,2.4583333333333335,7.165000029999998,11,17
3,3,11.5,23.717916581249998,53.70100230666667,541.9659722333333,1.5255187154583334,736.9525,17686.86,8613.329795833333,206719.9151,731.1457999999999,17547.4992,1246.0202083333334,29904.485,10590.495804166667,254171.8993,2.57653033252061,27.0,2.4583333333333335,7.148333300000001,10,17
4,4,11.5,24.40340265458333,61.47478064791667,524.8708333375,1.5195488504999999,950.6929166666667,22816.63,8614.747924999998,206753.9502,730.4562999999999,17530.9512,1245.0411458333333,29880.9875,10590.245370833332,254165.8889,2.92193156708033,27.0,2.4583333333333335,7.23000081,10,16
5,5,11.5,24.898124876249998,67.36753152041666,528.9944444458333,1.51606243875,949.4045833333333,22785.71,8613.458716666666,206723.0092,729.491,17507.784,1246.15075,29907.618,10589.100466666667,254138.4112,3.11895515598027,27.0,2.4583333333333335,7.1366670899999995,11,17
6,6,11.5,24.042425265416668,69.12257820833334,540.5760599416667,1.534659807,844.3299999999999,20263.92,8601.855841666666,206444.5402,729.8357500000001,17516.057999999997,1245.6938541666666,29896.652499999997,10577.385445833332,253857.2507,3.42019958871966,27.0,2.4583333333333335,6.0700002600000005,10,17
7,7,11.5,23.43967760958333,65.92368868208332,558.5256944416667,1.5484620983750002,840.8983333333334,20181.559999999998,8615.521449999998,206772.5148,730.87,17540.88,1245.759125,29898.219,10592.150575000001,254211.61380000002,4.18279266906569,27.0,2.4583333333333335,7.819804479999998,10,17
8,8,11.5,22.74247299625,60.292326054166665,557.6902508291666,1.5594985472083334,902.5704166666666,21661.69,8574.008941666667,205776.2146,727.49145,17459.7948,1237.2086458333333,29693.0075,10538.7090375,252929.01690000002,4.27761493398795,27.0,2.4583333333333335,7.923420960000001,10,18
9,9,11.5,22.763055455833335,57.30395853041667,535.2812499958333,1.5644802466666665,777.2483333333333,18653.96,8604.047495833333,206497.1399,729.0773,17497.8552,1245.0411458333333,29880.9875,10578.165941666666,253875.9826,4.38429722190377,27.0,2.4583333333333335,7.205000249999998,11,17
10,10,11.5,22.504652022083334,56.045882363749996,531.0426869666667,1.5713527677083334,800.9845833333334,19223.63,7700.4413749999985,184810.593,680.9501999999999,16342.8048,1160.4501458333334,27850.8035,9541.841720833334,229004.20130000002,5.27538651011906,27.0,2.4583333333333335,8.36782968,11,15
11,11,11.5,22.70902770083333,58.44951398458333,530.1666666666666,1.5762276800833332,895.82125,21499.71,8598.503899999998,206364.09359999996,729.55995,17509.4388,1243.2135624999999,29837.1255,10571.2774125,253710.6579,5.74540405619214,27.0,2.4583333333333335,7.4700005900000015,10,17
12,12,11.5,22.841276050833333,59.214686625000006,544.4285984791667,1.5777782355833334,800.2320833333333,19205.57,8034.733095833333,192833.5943,679.847,16316.328,1139.8898333333334,27357.356,9854.469929166667,236507.2783,7.19308459844168,27.0,2.4583333333333335,8.13666713,10,15
13,13,11.5,22.726796255,62.674136157499994,557.0590306833334,1.5846469233333333,811.1595833333334,19467.83,7999.4087875,191985.8109,679.5712,16309.7088,1136.2346666666667,27269.632,9815.214654166668,235565.15170000002,7.4295191806208,27.0,2.4583333333333335,8.84166642,11,17
14,14,11.5,22.98298604958333,66.79235870916666,545.3381944500001,1.5847860054583334,934.5608333333333,22429.46,8612.298429166667,206695.16229999997,731.4216,17554.1184,1245.6285833333334,29895.086000000003,10589.3486125,254144.3667,9.08453260757608,27.0,2.4583333333333335,7.46833372,10,17
15,15,11.5,23.695763797083334,72.93916645333333,505.515972225,1.5749692562083333,754.6350000000001,18111.24,8615.1346875,206763.2325,730.9389500000001,17542.5348,1244.5189791666667,29868.4555,10590.592616666667,254174.22280000002,11.050625749514202,27.0,2.4583333333333335,6.936666300000002,10,16
16,16,11.5,23.850972172083335,77.67185864666666,486.05000000416663,1.5738998166666667,784.1570833333334,18819.77,8616.423895833332,206794.1735,728.59465,17486.271599999996,1244.7800625,29874.7215,10589.798608333333,254155.1666,13.4813801253531,27.0,2.4583333333333335,6.344999440000002,11,17
17,17,11.5,24.286388774166667,78.79127791958334,499.38194443749995,1.5573448625833333,1014.6679166666667,24352.03,8617.197420833332,206812.7381,729.9047,17517.7128,1246.6729166666667,29920.15,10593.7750375,254250.6009,16.6648978789935,27.0,2.4583333333333335,6.329999539999999,11,17
18,18,11.5,24.742316822083335,80.07969576833334,485.87327120000003,1.5352525397083332,933.3295833333333,22399.91,8602.758287499999,206466.1989,729.28415,17502.8196,1244.6495208333333,29871.5885,10576.691958333335,253840.607,20.4710763677887,27.0,2.4583333333333335,5.01333326,10,17
19,19,11.5,24.447986105833333,81.80000743875,541.5765533375001,1.5182296737499998,845.8291666666668,20299.9,8612.685191666666,206704.4446,730.1804999999999,17524.332,1244.5189791666667,29868.4555,10587.384670833333,254097.2321,25.8122840828559,27.0,2.4583333333333335,5.06333351,10,17
20,20,11.5,23.88951375625,81.53877806708333,554.1513777666667,1.4978069524583333,874.6558333333334,20991.74,8615.263608333333,206766.3266,729.28415,17502.8196,1244.7147916666665,29873.155,10589.26255,254142.3012,31.842670119305705,27.0,2.4583333333333335,6.128333729999998,10,17
21,21,11.5,23.409444391250002,81.93526349458334,548.2385605833333,1.4692344545416667,801.0358333333334,19224.86,8588.576995833333,206125.8479,728.59465,17486.2716,1243.2788333333333,29838.692,10560.450479166668,253450.8115,36.9597610527458,27.0,2.4583333333333335,7.075000199999998,11,17
22,22,11.5,23.601242305,81.83275397958333,613.1219884916667,1.4214624255,778.4795833333333,18683.51,8599.664187499999,206391.9405,729.9047,17517.7128,1243.3441041666667,29840.258500000004,10572.912991666666,253749.9118,41.4232505951944,27.0,2.4583333333333335,6.186666710000001,10,16
23,23,11.5,22.961041529583337,81.79900695166667,533.7173611125,1.371195851625,901.4475000000001,21634.74,8610.493537499999,206651.84489999997,730.66315,17535.9156,1244.2578958333334,29862.1895,10585.414583333333,254049.95,49.0840820506094,27.0,2.4583333333333335,6.8933329899999976,10,17
24,24,11.5,22.459305412916667,80.92910731333333,509.9361111,1.3137221138333333,896.7333333333332,21521.6,8613.716558333332,206729.1974,729.0773,17497.8552,1244.3884375,29865.3225,10587.182295833334,254092.3751,56.588784978991406,27.0,2.4583333333333335,7.52666696,10,17
25,25,11.5,22.881527698750002,81.01834728625,529.7243055583334,1.2582024784166668,857.5091666666667,20580.22,8617.197420833332,206812.7381,729.97365,17519.3676,1246.8687291666668,29924.8495,10594.0398,254256.9552,64.149448877651,27.0,2.4583333333333335,7.400000129999999,10,17
26,26,11.5,22.821388844583335,81.50806516791667,538.8569444458334,1.24720328575,852.84625,20468.31,8615.005766666665,206760.13839999997,731.5595,17557.428,1246.0202083333334,29904.485,10592.585475,254222.0514,76.492655072724,27.0,2.4583333333333335,6.939999650000001,10,17
27,27,11.5,22.957013812499998,81.62757196916667,545.4053472291666,1.098595037375,785.2287500000001,18845.49,8613.200874999999,206716.821,730.87,17540.88,1244.3884375,29865.3225,10588.459312500001,254123.0235,81.3893927217466,27.0,2.4583333333333335,8.545000140000003,10,17
0,0,11.5,31.235026995416664,55.901304207083335,507.34100753333337,0.9985637812083333,367.88916666666665,8829.34,8727.424733333331,209458.1936,0.0,0.0,0.0,0.0,8727.424733333331,209458.1936,0.9262227534993089,28.0,2.4583333333333335,4.228333600000003,10,12
1,1,11.5,32.32537424541667,56.63660915916666,502.1336925333333,1.0021685534166667,450.0825,10801.98,8732.710487499999,209585.0517,0.0,0.0,0.0,0.0,8732.710487499999,209585.0517,3.91067334530282,28.0,2.4583333333333335,5.7187293,11,15
2,2,11.5,32.03263890666667,55.18041661083333,529.8208333291667,1.0006343852083333,496.32375,11911.77,8734.515379166665,209628.3691,0.0,0.0,0.0,0.0,8734.515379166665,209628.3691,4.37179460594527,28.0,2.4583333333333335,4.5983328800000045,11,16
3,3,11.5,31.25319442125,58.152083355,531.6263888833333,1.0062225503333333,367.62125,8822.91,8735.288904166666,209646.9337,0.0,0.0,0.0,0.0,8735.288904166666,209646.9337,4.8080903706731,28.0,2.4583333333333335,4.321666910000001,10,12
4,4,11.5,29.589343889583333,60.1630195825,568.5873084374999,1.0194429219583334,479.82124999999996,11515.71,8732.452645833333,209578.8635,0.0,0.0,0.0,0.0,8732.452645833333,209578.8635,5.08139287517642,28.0,2.4583333333333335,4.990000560000002,10,15
5,5,11.5,31.5333661,58.179422045,529.427518825,1.0004167820416667,447.7795833333333,10746.71,8733.4840125,209603.61629999997,0.0,0.0,0.0,0.0,8733.4840125,209603.61629999997,6.08342972456913,28.0,2.4583333333333335,4.665000539999998,10,14
6,6,11.5,31.777708327916667,57.62479163958333,538.4534722249999,0.995124654375,511.595,12278.28,8734.902141666666,209637.6514,0.0,0.0,0.0,0.0,8734.902141666666,209637.6514,6.167654291844539,28.0,2.4583333333333335,4.554999479999999,10,16
7,7,11.5,32.29901566416667,57.043141796250005,521.4435344791667,0.988236246125,351.11875000000003,8426.85,8735.546745833331,209653.1219,0.0,0.0,0.0,0.0,8735.546745833331,209653.1219,7.173940067545549,28.0,2.4583333333333335,5.221667129999997,10,11
8,8,11.5,32.54506941,58.5532638875,518.9499999958333,0.9843597306666667,576.2141666666666,13829.14,8734.515379166665,209628.3691,0.0,0.0,0.0,0.0,8734.515379166665,209628.3691,7.58617729158071,28.0,2.4583333333333335,5.835000100000002,10,18
9,9,11.5,32.271319231666666,58.74937496416666,529.5472222249999,0.9865900882916666,463.74625,11129.91,8732.968329166664,209591.2399,0.0,0.0,0.0,0.0,8732.968329166664,209591.2399,8.49331668454372,28.0,2.4583333333333335,5.584999849999999,10,15
10,10,11.5,30.595392917916666,59.230023549583336,549.2587688166667,1.0027352172083333,413.8625,9932.7,8736.578112499998,209677.8747,0.0,0.0,0.0,0.0,8736.578112499998,209677.8747,9.77743495715994,28.0,2.4583333333333335,5.046666139999999,10,13
11,11,11.5,29.116242671250003,58.56028089541667,543.9559093458333,1.0099074853333334,413.8625,9932.7,8736.578112499998,209677.8747,0.0,0.0,0.0,0.0,8736.578112499998,209677.8747,11.504552862245697,28.0,2.4583333333333335,9.73166599,10,13
12,12,11.5,25.810556725416664,57.83852759541667,415.42252824583335,1.0347025203333333,464.44166666666666,11146.6,8720.463008333332,209291.1122,0.0,0.0,0.0,0.0,8720.463008333332,209291.1122,12.4101103638177,28.0,2.4583333333333335,3.9066667300000013,10,16
13,13,11.5,26.858333282083333,58.514166672916666,471.0638888916667,1.0288403971666666,462.94250000000005,11110.62,8735.159983333333,209643.8396,0.0,0.0,0.0,0.0,8735.159983333333,209643.8396,13.131477834253198,28.0,2.4583333333333335,5.0183332100000015,10,15
14,14,11.5,31.587777725,58.175416687083334,450.05555556666667,0.9937007121666667,576.2141666666666,13829.14,8730.905595833332,209541.7343,0.0,0.0,0.0,0.0,8730.905595833332,209541.7343,15.281196426236798,28.0,2.4583333333333335,9.19666818,10,18
15,15,11.5,26.596944352916665,58.17618058708334,434.83680556250005,1.0398331422916667,335.57958333333335,8053.91,8736.578112499998,209677.8747,0.0,0.0,0.0,0.0,8736.578112499998,209677.8747,16.4092270536122,28.0,2.4583333333333335,4.38333368,10,11
16,16,11.5,28.303613358333333,58.42900896208334,457.4474105375,1.033951689875,511.05916666666667,12265.42,8715.048333333332,209161.16,5.791799999999999,139.0032,2.34975,56.394,8723.189883333333,209356.5572,19.3523323994681,28.0,2.4583333333333335,4.301666990000001,10,16
17,17,11.5,28.163723521250002,58.156647525833336,444.20555555833334,1.0423505529166668,546.7433333333333,13121.84,6100.275991666666,146406.6238,925.37795,22209.0708,435.03010416666666,10440.7225,7460.684045833333,179056.4171,23.1364953527772,28.0,2.4583333333333335,4.688333200000002,10,18
18,18,11.5,31.20611095,59.48750001625,450.45,1.0310259207083334,478.21374999999995,11477.13,6090.606929166667,146174.5663,923.5162999999999,22164.3912,434.24685416666665,10421.9245,7448.370083333334,178760.882,26.730383406611697,28.0,2.4583333333333335,3.838333129999995,10,15
19,19,11.5,32.4595354,59.63854645875,477.41149425416666,1.046115323125,572.4633333333334,13739.12,6104.6593,146511.8232,925.79165,22218.9996,435.2259166666667,10445.422,7465.676866666668,179176.24480000001,32.1189665960747,28.0,2.4583333333333335,2.8161491000000005,10,18
